Opportunity_Id,AccountId,OwnerId,Name,StageName,Amount,Probability,ExpectedRevenue,Type,LeadSource,ForecastCategory,ForecastCategoryName,CreatedDate,FiscalQuarter,FiscalYear,DeliveryInstallationStatus__c,TrackingNumber__c,OrderNumber__c,CurrentGenerators__c,MainCompetitors__c,,
e21ff51f-05dc-4ec8-8f79-85605b156160,bb433dc8-4681-44de-bd9d-5f6fe1e9abb1,e63f0949-1721-43e6-9795-0bb476dc5f80,Perry-Bradley,Perception Analysis,645683,98,94677,Renewal,Web,Omitted,Omitted,11/7/2022 22:47,3,2023,Pending,716712,4525,Salesforce.com,IBM,,"insert into Opportunity  values('e21ff51f-05dc-4ec8-8f79-85605b156160','bb433dc8-4681-44de-bd9d-5f6fe1e9abb1','e63f0949-1721-43e6-9795-0bb476dc5f80','Perry-Bradley','Perception Analysis','645683','98','94677','Renewal','Web','Omitted','Omitted','2022-11-07','3','1905','Pending','716712','4525','Salesforce.com','IBM')"
8af6170c-df2e-4fde-8e1e-da5088f81e49,bea5a53d-e7c9-4f10-875d-82d38ca4eaf6,2c3f39e6-ba69-4b8c-b4f7-af007a2131d6,"Alvarez, Dougherty and Merritt",Prospecting,602420,45,4715,Renewal,Phone Inquiry,Omitted,Best Case,5/2/2022 9:44,3,2021,Completed,665271,4947,Partner Referral,Oracle,,"insert into Opportunity  values('8af6170c-df2e-4fde-8e1e-da5088f81e49','bea5a53d-e7c9-4f10-875d-82d38ca4eaf6','2c3f39e6-ba69-4b8c-b4f7-af007a2131d6','Alvarez, Dougherty and Merritt','Prospecting','602420','45','4715','Renewal','Phone Inquiry','Omitted','Best Case','2022-05-02','3','1905','Completed','665271','4947','Partner Referral','Oracle')"
d6a18745-dd7d-41e2-af9c-8fc2dbc91287,0b07b588-0d78-4596-a12a-e6791e159fae,cceea676-4326-4097-85c7-b180dc3bef25,"Holden, Brady and Greer",Closed Lost,969086,65,3375,New Business,Purchased List,Pipeline,Omitted,8/23/2022 18:17,4,2020,Pending,487014,7013,Partner Referral,IBM,,"insert into Opportunity  values('d6a18745-dd7d-41e2-af9c-8fc2dbc91287','0b07b588-0d78-4596-a12a-e6791e159fae','cceea676-4326-4097-85c7-b180dc3bef25','Holden, Brady and Greer','Closed Lost','969086','65','3375','New Business','Purchased List','Pipeline','Omitted','2022-08-23','4','1905','Pending','487014','7013','Partner Referral','IBM')"
2388ee02-1ac4-49ce-8193-ce10b863b5e6,aa3fe151-57df-4f33-97e1-fe7e03b9bef7,77aa00d2-6110-475b-a08a-7a0217e97d08,"Jackson, Phelps and Ruiz",Perception Analysis,689181,16,59053,Add-On Business,Phone Inquiry,Best Case,Commit,3/2/2023 7:11,1,2022,Completed,558577,3740,Salesforce.com,SAP,,"insert into Opportunity  values('2388ee02-1ac4-49ce-8193-ce10b863b5e6','aa3fe151-57df-4f33-97e1-fe7e03b9bef7','77aa00d2-6110-475b-a08a-7a0217e97d08','Jackson, Phelps and Ruiz','Perception Analysis','689181','16','59053','Add-On Business','Phone Inquiry','Best Case','Commit','2023-03-02','1','1905','Completed','558577','3740','Salesforce.com','SAP')"
d38e1c35-c0fe-49e0-a9c5-7c0d3d8c3be9,b39dc469-55d0-4662-a97f-cbaef0b11e55,c8d4484a-c378-49fd-86c4-58dd235f9feb,"Randall, Griffin and Martin",Id. Decision Makers,38374,93,11910,New Business,Partner Referral,Omitted,Commit,11/12/2022 2:38,1,2023,Pending,128719,8417,Salesforce.com,Oracle,,"insert into Opportunity  values('d38e1c35-c0fe-49e0-a9c5-7c0d3d8c3be9','b39dc469-55d0-4662-a97f-cbaef0b11e55','c8d4484a-c378-49fd-86c4-58dd235f9feb','Randall, Griffin and Martin','Id. Decision Makers','38374','93','11910','New Business','Partner Referral','Omitted','Commit','2022-11-12','1','1905','Pending','128719','8417','Salesforce.com','Oracle')"
8bc68921-430a-475f-a9bb-7ba98aa49173,cf1ab5fb-1a74-4f82-8d31-1a8f0b685823,f0408b65-8357-4dee-8f74-d15fc192a106,Gilmore PLC,Id. Decision Makers,719989,90,90129,Renewal,Partner Referral,Omitted,Commit,9/27/2022 16:15,4,2023,Completed,295922,8204,Vendor Referral,IBM,,"insert into Opportunity  values('8bc68921-430a-475f-a9bb-7ba98aa49173','cf1ab5fb-1a74-4f82-8d31-1a8f0b685823','f0408b65-8357-4dee-8f74-d15fc192a106','Gilmore PLC','Id. Decision Makers','719989','90','90129','Renewal','Partner Referral','Omitted','Commit','2022-09-27','4','1905','Completed','295922','8204','Vendor Referral','IBM')"
e348cb49-23ce-464f-aebf-f78f90d83288,34ba9499-2cd7-4a76-8829-df9e6494e441,73ac6c2f-8e44-4296-b7ab-320c2ef595c3,Gregory Group,Id. Decision Makers,901407,25,77690,New Business,Web,Best Case,Commit,8/27/2022 11:28,2,2021,Completed,255585,8727,Partner Referral,Oracle,,"insert into Opportunity  values('e348cb49-23ce-464f-aebf-f78f90d83288','34ba9499-2cd7-4a76-8829-df9e6494e441','73ac6c2f-8e44-4296-b7ab-320c2ef595c3','Gregory Group','Id. Decision Makers','901407','25','77690','New Business','Web','Best Case','Commit','2022-08-27','2','1905','Completed','255585','8727','Partner Referral','Oracle')"
da2c6809-db2e-425c-b2eb-5d7bc737977c,97a5b71f-5b64-4ee4-97c5-837aac6104db,27ccd766-b05d-4855-9ca3-6f4dfe5b4356,Weaver-Ingram,Closed Won,751602,80,30377,Renewal,Partner Referral,Commit,Pipeline,9/18/2022 11:25,4,2021,Pending,489403,5704,Word of mouth,Microsoft,,"insert into Opportunity  values('da2c6809-db2e-425c-b2eb-5d7bc737977c','97a5b71f-5b64-4ee4-97c5-837aac6104db','27ccd766-b05d-4855-9ca3-6f4dfe5b4356','Weaver-Ingram','Closed Won','751602','80','30377','Renewal','Partner Referral','Commit','Pipeline','2022-09-18','4','1905','Pending','489403','5704','Word of mouth','Microsoft')"
f7105dc1-f0f5-423f-9731-53c776693a82,8d28051c-a583-49c9-8943-b885856cb99d,066cade5-882f-4410-98c6-ce21da1a4c91,"Roberts, Ibarra and Powell",Qualification,857210,95,26942,Renewal,Phone Inquiry,Omitted,Omitted,7/12/2022 19:46,4,2020,Completed,384476,2996,Word of mouth,IBM,,"insert into Opportunity  values('f7105dc1-f0f5-423f-9731-53c776693a82','8d28051c-a583-49c9-8943-b885856cb99d','066cade5-882f-4410-98c6-ce21da1a4c91','Roberts, Ibarra and Powell','Qualification','857210','95','26942','Renewal','Phone Inquiry','Omitted','Omitted','2022-07-12','4','1905','Completed','384476','2996','Word of mouth','IBM')"
47b24d4d-f28b-4326-a603-ed999ac13ca0,5c1b31a2-b2a8-4648-a2f4-1774a6309414,673cb767-6480-45a7-a83f-e248da4cbf76,"Harris, Soto and Mendez",Proposal/Price Quote,43351,87,7538,Add-On Business,Partner Referral,Pipeline,Commit,7/12/2022 9:39,4,2023,Completed,490140,1706,Word of mouth,IBM,,"insert into Opportunity  values('47b24d4d-f28b-4326-a603-ed999ac13ca0','5c1b31a2-b2a8-4648-a2f4-1774a6309414','673cb767-6480-45a7-a83f-e248da4cbf76','Harris, Soto and Mendez','Proposal/Price Quote','43351','87','7538','Add-On Business','Partner Referral','Pipeline','Commit','2022-07-12','4','1905','Completed','490140','1706','Word of mouth','IBM')"
391dbf48-1ad9-4f85-80a5-f22eae05b996,b5750fdc-a091-41dc-bdb8-f866a4f5d2b7,b96f2a5a-cf6a-4245-9a14-170aa3aa0b93,"Bauer, Williamson and Mcgrath",Prospecting,153454,83,17140,Renewal,Partner Referral,Pipeline,Commit,11/10/2022 7:01,1,2022,Completed,516411,4185,Word of mouth,Oracle,,"insert into Opportunity  values('391dbf48-1ad9-4f85-80a5-f22eae05b996','b5750fdc-a091-41dc-bdb8-f866a4f5d2b7','b96f2a5a-cf6a-4245-9a14-170aa3aa0b93','Bauer, Williamson and Mcgrath','Prospecting','153454','83','17140','Renewal','Partner Referral','Pipeline','Commit','2022-11-10','1','1905','Completed','516411','4185','Word of mouth','Oracle')"
0d7c8674-d126-43ad-8429-135fc60e4de2,75f3ad5c-fcfa-4d51-ba64-4fe36a429b51,e895071b-e452-40b2-bf54-6a26daaffeb3,Fuller Inc,Closed Lost,957077,38,86956,New Business,Partner Referral,Pipeline,Pipeline,5/25/2022 8:01,4,2020,Completed,161818,5207,Word of mouth,Oracle,,"insert into Opportunity  values('0d7c8674-d126-43ad-8429-135fc60e4de2','75f3ad5c-fcfa-4d51-ba64-4fe36a429b51','e895071b-e452-40b2-bf54-6a26daaffeb3','Fuller Inc','Closed Lost','957077','38','86956','New Business','Partner Referral','Pipeline','Pipeline','2022-05-25','4','1905','Completed','161818','5207','Word of mouth','Oracle')"
50e2b196-5dba-483f-939c-721eca26f862,1444ab3b-d711-4165-995c-7afb1bf1ef08,807bd63c-4198-400c-b8f4-6839bfe43612,"Moore, Brown and Macdonald",Value Proposition,782625,50,85895,Renewal,Purchased List,Commit,Commit,5/9/2022 18:42,4,2020,Completed,925597,7761,Salesforce.com,Microsoft,,"insert into Opportunity  values('50e2b196-5dba-483f-939c-721eca26f862','1444ab3b-d711-4165-995c-7afb1bf1ef08','807bd63c-4198-400c-b8f4-6839bfe43612','Moore, Brown and Macdonald','Value Proposition','782625','50','85895','Renewal','Purchased List','Commit','Commit','2022-05-09','4','1905','Completed','925597','7761','Salesforce.com','Microsoft')"
54258896-d1a9-4e00-914b-563a2785c3f3,6dee7bfc-467f-4342-8123-c0c17d0c95d2,f541a6f2-8c0a-428b-83b9-59be5ece11a2,"Ross, Allison and Richards",Needs Analysis,138944,4,15091,Add-On Business,Web,Omitted,Pipeline,2/14/2023 22:44,1,2021,Pending,469644,7206,Word of mouth,IBM,,"insert into Opportunity  values('54258896-d1a9-4e00-914b-563a2785c3f3','6dee7bfc-467f-4342-8123-c0c17d0c95d2','f541a6f2-8c0a-428b-83b9-59be5ece11a2','Ross, Allison and Richards','Needs Analysis','138944','4','15091','Add-On Business','Web','Omitted','Pipeline','2023-02-14','1','1905','Pending','469644','7206','Word of mouth','IBM')"
bc4c6890-cfd2-4c30-8cb2-46b29c4d4715,3d181743-a09d-4762-87fb-4b7629d1e3aa,fa0157a1-3ac2-4f43-9645-e6ce5a1bf813,Young-King,Value Proposition,601229,55,35160,New Business,Web,Best Case,Commit,11/11/2022 3:26,1,2023,Completed,425746,6930,Salesforce.com,IBM,,"insert into Opportunity  values('bc4c6890-cfd2-4c30-8cb2-46b29c4d4715','3d181743-a09d-4762-87fb-4b7629d1e3aa','fa0157a1-3ac2-4f43-9645-e6ce5a1bf813','Young-King','Value Proposition','601229','55','35160','New Business','Web','Best Case','Commit','2022-11-11','1','1905','Completed','425746','6930','Salesforce.com','IBM')"
5bd4de56-1824-490d-9e66-b5b3be4ce3b6,f0fcebcd-06ba-4262-8637-499b8c124e16,5a95bf07-4393-4032-ad09-6ab3570b2662,Hansen LLC,Qualification,545252,99,11221,Renewal,Purchased List,Commit,Commit,4/12/2022 22:36,2,2021,Pending,561411,2055,Word of mouth,IBM,,"insert into Opportunity  values('5bd4de56-1824-490d-9e66-b5b3be4ce3b6','f0fcebcd-06ba-4262-8637-499b8c124e16','5a95bf07-4393-4032-ad09-6ab3570b2662','Hansen LLC','Qualification','545252','99','11221','Renewal','Purchased List','Commit','Commit','2022-04-12','2','1905','Pending','561411','2055','Word of mouth','IBM')"
69cb2f5c-1e17-4952-859e-eb8871daa1ba,5c9c502b-67a7-4a8d-865d-71b3136e4de4,3f20857d-ba21-4d07-baff-618e2cbabf63,Butler-Barnes,Negotiation/Review,138701,37,64275,Renewal,Partner Referral,Best Case,Commit,4/7/2022 9:33,3,2021,Completed,335119,3061,Vendor Referral,SAP,,"insert into Opportunity  values('69cb2f5c-1e17-4952-859e-eb8871daa1ba','5c9c502b-67a7-4a8d-865d-71b3136e4de4','3f20857d-ba21-4d07-baff-618e2cbabf63','Butler-Barnes','Negotiation/Review','138701','37','64275','Renewal','Partner Referral','Best Case','Commit','2022-04-07','3','1905','Completed','335119','3061','Vendor Referral','SAP')"
55f9d092-bee0-4e7b-bd52-ad96172a0907,cb7bad2e-db1a-45e9-9d06-1deef843ad1a,1d576e22-7b7e-407d-bfb7-57206e5a78b0,Cameron and Sons,Qualification,622111,19,14511,New Business,Web,Omitted,Pipeline,7/7/2022 4:05,1,2023,Completed,844365,6697,Word of mouth,IBM,,"insert into Opportunity  values('55f9d092-bee0-4e7b-bd52-ad96172a0907','cb7bad2e-db1a-45e9-9d06-1deef843ad1a','1d576e22-7b7e-407d-bfb7-57206e5a78b0','Cameron and Sons','Qualification','622111','19','14511','New Business','Web','Omitted','Pipeline','2022-07-07','1','1905','Completed','844365','6697','Word of mouth','IBM')"
009c76af-f32c-4345-b2c0-387968b9e8b7,3e0277ae-b170-4a5f-8d05-c2ab29747135,8aeecd8a-9d0a-4169-8452-32a87f110abc,"Bell, James and Clark",Id. Decision Makers,335472,61,26484,Add-On Business,Purchased List,Commit,Omitted,11/2/2022 11:56,1,2022,Completed,696861,5863,Word of mouth,Oracle,,"insert into Opportunity  values('009c76af-f32c-4345-b2c0-387968b9e8b7','3e0277ae-b170-4a5f-8d05-c2ab29747135','8aeecd8a-9d0a-4169-8452-32a87f110abc','Bell, James and Clark','Id. Decision Makers','335472','61','26484','Add-On Business','Purchased List','Commit','Omitted','2022-11-02','1','1905','Completed','696861','5863','Word of mouth','Oracle')"
389817d6-fedd-4e1d-a9ff-cc6d491465e6,eaf3b47b-aa65-4338-942e-8fd7057cbdfa,226027c6-1bd2-4f1a-8d45-195976e56138,"Miller, Powell and Murray",Proposal/Price Quote,494116,96,51810,Add-On Business,Web,Best Case,Omitted,9/12/2022 1:20,3,2022,Completed,307039,7263,Salesforce.com,Microsoft,,"insert into Opportunity  values('389817d6-fedd-4e1d-a9ff-cc6d491465e6','eaf3b47b-aa65-4338-942e-8fd7057cbdfa','226027c6-1bd2-4f1a-8d45-195976e56138','Miller, Powell and Murray','Proposal/Price Quote','494116','96','51810','Add-On Business','Web','Best Case','Omitted','2022-09-12','3','1905','Completed','307039','7263','Salesforce.com','Microsoft')"
c88e893f-a7ee-43cc-bd08-034ea72f0d7a,02bbfd4f-49b5-461a-87cb-b32bb5842cf8,93a0d189-cc57-4b66-9aef-3d4e0aca4161,Phillips-Ward,Closed Lost,791184,66,61301,Add-On Business,Web,Commit,Omitted,8/4/2022 5:56,2,2021,Pending,698141,6798,Partner Referral,SAP,,"insert into Opportunity  values('c88e893f-a7ee-43cc-bd08-034ea72f0d7a','02bbfd4f-49b5-461a-87cb-b32bb5842cf8','93a0d189-cc57-4b66-9aef-3d4e0aca4161','Phillips-Ward','Closed Lost','791184','66','61301','Add-On Business','Web','Commit','Omitted','2022-08-04','2','1905','Pending','698141','6798','Partner Referral','SAP')"
fa214812-095b-4954-abcc-76a30dd0de28,b5f0ccd6-f286-43b7-98b1-ac7e5011d4f9,20337b07-31e2-4087-9b5f-576ffc8ab931,"Allen, Smith and Gonzalez",Prospecting,26009,94,47515,New Business,Web,Best Case,Pipeline,4/23/2022 20:41,4,2022,Completed,845376,2595,Vendor Referral,Oracle,,"insert into Opportunity  values('fa214812-095b-4954-abcc-76a30dd0de28','b5f0ccd6-f286-43b7-98b1-ac7e5011d4f9','20337b07-31e2-4087-9b5f-576ffc8ab931','Allen, Smith and Gonzalez','Prospecting','26009','94','47515','New Business','Web','Best Case','Pipeline','2022-04-23','4','1905','Completed','845376','2595','Vendor Referral','Oracle')"
f831a2bd-f918-4a97-8bf9-8e0edf82d934,31083f5c-6d7d-428e-b904-04cf8ae65f07,c1db4465-947b-4f39-b942-3f9858f6e8c8,Kramer Inc,Prospecting,587751,28,66270,New Business,Purchased List,Pipeline,Omitted,5/28/2022 7:26,3,2023,Pending,231216,5129,Salesforce.com,SAP,,"insert into Opportunity  values('f831a2bd-f918-4a97-8bf9-8e0edf82d934','31083f5c-6d7d-428e-b904-04cf8ae65f07','c1db4465-947b-4f39-b942-3f9858f6e8c8','Kramer Inc','Prospecting','587751','28','66270','New Business','Purchased List','Pipeline','Omitted','2022-05-28','3','1905','Pending','231216','5129','Salesforce.com','SAP')"
01884311-92b9-40eb-a430-c5e413ad90bb,5d4b71b3-dda8-41ff-a9fb-4e1d7af5d840,afaee568-5c03-4cc6-a299-618f280c2734,Nichols and Sons,Qualification,395220,99,60754,Renewal,Web,Pipeline,Commit,5/19/2022 17:03,2,2023,Pending,554289,5331,Word of mouth,SAP,,"insert into Opportunity  values('01884311-92b9-40eb-a430-c5e413ad90bb','5d4b71b3-dda8-41ff-a9fb-4e1d7af5d840','afaee568-5c03-4cc6-a299-618f280c2734','Nichols and Sons','Qualification','395220','99','60754','Renewal','Web','Pipeline','Commit','2022-05-19','2','1905','Pending','554289','5331','Word of mouth','SAP')"
d5551255-fb49-40a6-9089-9c21ca19bd6d,d529fdc7-c094-486d-9d97-0a16c0c3b331,8a82b05b-961a-49d8-8c3a-845e802578c0,Sanchez-Bradley,Closed Won,88211,10,48045,Add-On Business,Web,Commit,Pipeline,5/31/2022 10:12,2,2021,Pending,669623,3498,Salesforce.com,SAP,,"insert into Opportunity  values('d5551255-fb49-40a6-9089-9c21ca19bd6d','d529fdc7-c094-486d-9d97-0a16c0c3b331','8a82b05b-961a-49d8-8c3a-845e802578c0','Sanchez-Bradley','Closed Won','88211','10','48045','Add-On Business','Web','Commit','Pipeline','2022-05-31','2','1905','Pending','669623','3498','Salesforce.com','SAP')"
7d6af1b4-8383-4a23-b7f8-f3ae35fe2620,6d388417-22c9-4d81-9b73-395e3d16a482,9b186a62-7bfc-4945-9a61-0ff8f0d094fe,"Jenkins, Small and Kline",Closed Won,795159,53,6212,Add-On Business,Phone Inquiry,Omitted,Commit,8/21/2022 7:54,4,2021,Completed,827410,6022,Salesforce.com,Microsoft,,"insert into Opportunity  values('7d6af1b4-8383-4a23-b7f8-f3ae35fe2620','6d388417-22c9-4d81-9b73-395e3d16a482','9b186a62-7bfc-4945-9a61-0ff8f0d094fe','Jenkins, Small and Kline','Closed Won','795159','53','6212','Add-On Business','Phone Inquiry','Omitted','Commit','2022-08-21','4','1905','Completed','827410','6022','Salesforce.com','Microsoft')"
018fcd1c-c4a5-4c91-b2f4-5bf374a50ae4,17543795-5886-4630-a9f1-9688c4497db0,2036e9b2-c6eb-4281-9dbc-7f7917be5343,Nelson-Reid,Value Proposition,882485,62,57135,New Business,Web,Best Case,Pipeline,4/2/2022 21:32,3,2023,Completed,576101,7935,Vendor Referral,Microsoft,,"insert into Opportunity  values('018fcd1c-c4a5-4c91-b2f4-5bf374a50ae4','17543795-5886-4630-a9f1-9688c4497db0','2036e9b2-c6eb-4281-9dbc-7f7917be5343','Nelson-Reid','Value Proposition','882485','62','57135','New Business','Web','Best Case','Pipeline','2022-04-02','3','1905','Completed','576101','7935','Vendor Referral','Microsoft')"
ce397c40-4701-4161-87cb-42f424424805,554c09fb-fd3e-4c0a-a8dd-c795e7287113,232b0fb6-b056-432e-a273-dd09f3aaaa6b,Gomez-Mitchell,Closed Lost,437740,45,14399,New Business,Web,Commit,Omitted,9/7/2022 4:15,1,2022,Pending,357512,3595,Partner Referral,SAP,,"insert into Opportunity  values('ce397c40-4701-4161-87cb-42f424424805','554c09fb-fd3e-4c0a-a8dd-c795e7287113','232b0fb6-b056-432e-a273-dd09f3aaaa6b','Gomez-Mitchell','Closed Lost','437740','45','14399','New Business','Web','Commit','Omitted','2022-09-07','1','1905','Pending','357512','3595','Partner Referral','SAP')"
43003bca-2605-4f5a-b45a-6045afd5e77b,d352d6b2-1602-4978-93c3-521bec4e71c3,19e83683-82b0-475b-a007-9db658175368,"May, Coffey and Peters",Perception Analysis,48529,4,60569,New Business,Partner Referral,Omitted,Pipeline,3/24/2022 2:30,1,2023,Completed,300447,4826,Vendor Referral,Oracle,,"insert into Opportunity  values('43003bca-2605-4f5a-b45a-6045afd5e77b','d352d6b2-1602-4978-93c3-521bec4e71c3','19e83683-82b0-475b-a007-9db658175368','May, Coffey and Peters','Perception Analysis','48529','4','60569','New Business','Partner Referral','Omitted','Pipeline','2022-03-24','1','1905','Completed','300447','4826','Vendor Referral','Oracle')"
e9492cfc-b277-4966-a0e9-fd07865a0fcd,9dd2e8bd-f2c6-4c04-b44f-223f537e38dd,ff5bf07a-d4c2-42e5-9b58-93b56f647ea6,Sanchez Ltd,Needs Analysis,757734,89,60352,New Business,Partner Referral,Pipeline,Pipeline,2/6/2023 15:46,4,2020,Completed,405662,4177,Vendor Referral,SAP,,"insert into Opportunity  values('e9492cfc-b277-4966-a0e9-fd07865a0fcd','9dd2e8bd-f2c6-4c04-b44f-223f537e38dd','ff5bf07a-d4c2-42e5-9b58-93b56f647ea6','Sanchez Ltd','Needs Analysis','757734','89','60352','New Business','Partner Referral','Pipeline','Pipeline','2023-02-06','4','1905','Completed','405662','4177','Vendor Referral','SAP')"
d2a9b39c-9f1a-4cc9-afd6-00cb7aec8496,963dcd0b-3c89-40c7-ab5a-7d1f9c891daa,4e1e014c-2223-470b-bf0f-fcabc2ab7f09,"Campbell, Aguilar and Cohen",Qualification,384064,27,1849,Renewal,Web,Commit,Commit,12/25/2022 10:34,1,2021,Completed,377082,8439,Partner Referral,IBM,,"insert into Opportunity  values('d2a9b39c-9f1a-4cc9-afd6-00cb7aec8496','963dcd0b-3c89-40c7-ab5a-7d1f9c891daa','4e1e014c-2223-470b-bf0f-fcabc2ab7f09','Campbell, Aguilar and Cohen','Qualification','384064','27','1849','Renewal','Web','Commit','Commit','2022-12-25','1','1905','Completed','377082','8439','Partner Referral','IBM')"
952ee576-8542-4d50-8043-2daa3ad3bcfd,f740a33f-12c8-4cf9-9f6d-1956d6691e3c,ad3d8d99-57ab-4449-b272-0a03343f3d49,Pineda-Howell,Qualification,629464,92,51955,Add-On Business,Phone Inquiry,Best Case,Commit,5/29/2022 0:23,4,2022,Completed,476887,5294,Partner Referral,Oracle,,"insert into Opportunity  values('952ee576-8542-4d50-8043-2daa3ad3bcfd','f740a33f-12c8-4cf9-9f6d-1956d6691e3c','ad3d8d99-57ab-4449-b272-0a03343f3d49','Pineda-Howell','Qualification','629464','92','51955','Add-On Business','Phone Inquiry','Best Case','Commit','2022-05-29','4','1905','Completed','476887','5294','Partner Referral','Oracle')"
8f5dd59b-8333-4572-875a-0b8693ec6828,1b448b14-b5af-4bcc-8bf6-612d840adbbd,5112d6fa-39db-4077-877c-d80159ee4b6c,Archer-Ramos,Qualification,546822,70,59919,New Business,Purchased List,Best Case,Best Case,8/14/2022 9:51,1,2020,Completed,473910,4860,Salesforce.com,Microsoft,,"insert into Opportunity  values('8f5dd59b-8333-4572-875a-0b8693ec6828','1b448b14-b5af-4bcc-8bf6-612d840adbbd','5112d6fa-39db-4077-877c-d80159ee4b6c','Archer-Ramos','Qualification','546822','70','59919','New Business','Purchased List','Best Case','Best Case','2022-08-14','1','1905','Completed','473910','4860','Salesforce.com','Microsoft')"
49226fa3-4f74-49c8-963b-605ff3142b0b,befb6df6-0e08-4db5-abef-7a912a1468d3,1414e599-8887-4f48-afdf-c8dabddbd6d0,Turner and Sons,Closed Lost,231391,49,70135,Renewal,Purchased List,Best Case,Best Case,9/18/2022 1:07,2,2022,Completed,226283,6743,Partner Referral,IBM,,"insert into Opportunity  values('49226fa3-4f74-49c8-963b-605ff3142b0b','befb6df6-0e08-4db5-abef-7a912a1468d3','1414e599-8887-4f48-afdf-c8dabddbd6d0','Turner and Sons','Closed Lost','231391','49','70135','Renewal','Purchased List','Best Case','Best Case','2022-09-18','2','1905','Completed','226283','6743','Partner Referral','IBM')"
a38fb401-6d98-4e10-bc40-d9164ab6bcab,6ca85fd3-e4a6-44f3-8131-05bc00b99ee0,e91e16ff-4b96-4583-8370-1b76c3e8e843,Price PLC,Negotiation/Review,790976,71,83988,Renewal,Web,Best Case,Pipeline,5/11/2022 15:44,4,2022,Pending,433829,7728,Vendor Referral,Oracle,,"insert into Opportunity  values('a38fb401-6d98-4e10-bc40-d9164ab6bcab','6ca85fd3-e4a6-44f3-8131-05bc00b99ee0','e91e16ff-4b96-4583-8370-1b76c3e8e843','Price PLC','Negotiation/Review','790976','71','83988','Renewal','Web','Best Case','Pipeline','2022-05-11','4','1905','Pending','433829','7728','Vendor Referral','Oracle')"
eaec7b2f-f175-4220-b3aa-d089842837d7,e399b628-9e31-4451-805c-abae1a11c636,b483a983-ebe9-42d2-9dc3-9287847a2565,"Mata, Jordan and Robertson",Negotiation/Review,428523,32,90308,Add-On Business,Partner Referral,Commit,Pipeline,2/21/2023 7:05,2,2022,Pending,607000,9673,Partner Referral,Microsoft,,"insert into Opportunity  values('eaec7b2f-f175-4220-b3aa-d089842837d7','e399b628-9e31-4451-805c-abae1a11c636','b483a983-ebe9-42d2-9dc3-9287847a2565','Mata, Jordan and Robertson','Negotiation/Review','428523','32','90308','Add-On Business','Partner Referral','Commit','Pipeline','2023-02-21','2','1905','Pending','607000','9673','Partner Referral','Microsoft')"
cd846a6d-d201-4eff-8e75-77a83ac8ab8d,dae51463-5421-4357-9242-72c646af68cf,0ddc5137-1883-41df-be5c-a8d006f0a6db,Perry and Sons,Prospecting,276838,4,86646,New Business,Phone Inquiry,Omitted,Omitted,5/20/2022 18:11,2,2021,Completed,587729,2957,Word of mouth,SAP,,"insert into Opportunity  values('cd846a6d-d201-4eff-8e75-77a83ac8ab8d','dae51463-5421-4357-9242-72c646af68cf','0ddc5137-1883-41df-be5c-a8d006f0a6db','Perry and Sons','Prospecting','276838','4','86646','New Business','Phone Inquiry','Omitted','Omitted','2022-05-20','2','1905','Completed','587729','2957','Word of mouth','SAP')"
17ceb781-efd9-4eef-b640-c7c9f71e3d9a,cd58ff21-cedc-447a-a34b-6dc5c812e04e,cc1d8816-668d-4fd0-918d-1c3aa7f6fe0f,Rivera Inc,Negotiation/Review,45924,84,99885,Renewal,Purchased List,Pipeline,Pipeline,9/7/2022 14:33,4,2021,Pending,290826,4428,Vendor Referral,Microsoft,,"insert into Opportunity  values('17ceb781-efd9-4eef-b640-c7c9f71e3d9a','cd58ff21-cedc-447a-a34b-6dc5c812e04e','cc1d8816-668d-4fd0-918d-1c3aa7f6fe0f','Rivera Inc','Negotiation/Review','45924','84','99885','Renewal','Purchased List','Pipeline','Pipeline','2022-09-07','4','1905','Pending','290826','4428','Vendor Referral','Microsoft')"
6649b0f5-9bc7-4a11-9046-e0c072a2bd1d,fcd23e53-ac91-458f-87a6-a2feef327264,ad3d8d99-57ab-4449-b272-0a03343f3d49,Haynes PLC,Closed Won,199911,73,13773,Renewal,Phone Inquiry,Commit,Omitted,1/25/2023 8:41,3,2021,Pending,515072,1384,Word of mouth,Microsoft,,"insert into Opportunity  values('6649b0f5-9bc7-4a11-9046-e0c072a2bd1d','fcd23e53-ac91-458f-87a6-a2feef327264','ad3d8d99-57ab-4449-b272-0a03343f3d49','Haynes PLC','Closed Won','199911','73','13773','Renewal','Phone Inquiry','Commit','Omitted','2023-01-25','3','1905','Pending','515072','1384','Word of mouth','Microsoft')"
26ba68b2-ad88-4d87-8287-4350fc60afa9,45e9e345-0f39-4686-8199-42f7727378d8,07a4cb57-76ea-47e9-9011-998f3bd85680,"Brown, Clements and Yang",Qualification,739204,72,91312,Renewal,Phone Inquiry,Pipeline,Best Case,2/28/2023 20:28,1,2021,Completed,475740,7267,Salesforce.com,Microsoft,,"insert into Opportunity  values('26ba68b2-ad88-4d87-8287-4350fc60afa9','45e9e345-0f39-4686-8199-42f7727378d8','07a4cb57-76ea-47e9-9011-998f3bd85680','Brown, Clements and Yang','Qualification','739204','72','91312','Renewal','Phone Inquiry','Pipeline','Best Case','2023-02-28','1','1905','Completed','475740','7267','Salesforce.com','Microsoft')"
