Account_Id,Name,Type,Fax,Phone,Website,Industry,AccountNumber,SICCode__c,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Rating,OwnerId,SLAExpirationDate__c,SLASerialNumber__c,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,ShippingStreet,Description,CleanStatus,CustomerPriority,Active__c,NumberOfLocations__c,abcd,LastModifiedDate
8f1fa858-a4ff-4cc3-882f-11cbc672695d,"Taylor, Benjamin and Bell",Customer - Direct,(733)957-1508x14569,001-114-336-5322x470,http://www.warner-jones.com/,Technology,9305,6188,405829,13,Partnership,AAPL,Warm,ac16e22b-4ad3-4cb4-8555-259bf1027a13,7/13/2022 8:14,1310,000 Riley Row,Marytown,DC,80445,Iraq,22832 Campos Mountain,Director senior stand yard gun season. Event now keep husband politics.,Approved,Low,Yes,3,9/2/2022 9:25,5/27/2022 14:26
10ea0385-546b-48d7-a4bd-d592b7f52688,Le Group,Customer - Direct,(894)403-7773x072,001-322-413-0295x8353,http://rodgers-velazquez.com/,Technology,8320,3351,666325,22,Private,GOOG,Warm,64bba8e4-f892-4b87-8aba-76d91722d80a,2/28/2023 16:47,9620,797 Holt Overpass,Teresatown,IA,93132,Sweden,09980 Stephen Wells Suite 692,Beyond wonder anything price send cut political. Answer natural whom the most. After miss subject inside rise fill per.,Pending,Low,No,8,4/17/2022 10:07,6/13/2022 12:27
bd4c2771-15fe-48ae-adb4-612449e5dd0b,"Jennings, Lawrence and Vaughan",Prospect,068-234-0506,(002)364-8979x90324,https://gibson.info/,Retail,7550,2851,922551,38,Public,FB,Hot,53971406-00c2-40a9-a1e8-f472ada99dea,4/15/2022 15:01,4935,1471 Stacy Plains,South Emily,MA,71825,Burkina Faso,5294 Lawson Ports,Building wonder compare term experience head outside. Collection American cell month. Nature just region.,Rejected,Low,Yes,1,9/1/2022 4:08,1/6/2023 6:11
a100b270-0ba5-4421-ae65-781c7559a161,Thompson-Horton,Customer - Channel,404-409-9315x60761,(430)813-1048x3183,https://www.johnson-hardin.com/,Healthcare,8460,9019,707893,18,Subsidiary,AMZN,Hot,9418058d-7a67-4420-a8bf-30a7766d51ca,9/24/2022 21:24,4922,95048 Meyer Court Suite 099,South Erik,FM,45137,Netherlands,1476 Anderson Shores,Sometimes budget idea operation rule she describe. Continue window under adult would kind trial.,Pending,Low,No,8,7/17/2022 8:18,3/1/2023 16:56
467d9e23-3607-4420-9bf4-48aa808f507e,Harrison-Long,Prospect,001-701-707-0251x10536,470-558-9051,http://www.harris.biz/,Manufacturing,2367,3591,838456,28,Private,FB,Cold,7cc65462-6566-4c59-80e3-7722d17e03af,2/20/2023 11:00,9264,04883 Scott Tunnel Suite 793,Mariahmouth,KS,52514,Dominican Republic,3238 Joseph Lock,Personal American forget rate past money more. Forward small owner seem.,Rejected,High,No,10,12/4/2022 21:09,12/20/2022 17:11
30c91119-a395-460c-85a2-35207569ae02,Winters-Joyce,Customer - Channel,001-069-171-9481x3300,001-395-029-1497x2742,http://www.matthews.com/,Finance,2930,2616,482843,20,Private,AMZN,Warm,b8b0238c-0e95-436b-bbbb-10b49b141a2d,11/12/2022 2:47,6885,891 Tommy Flat Apt. 859,Port Matthew,FL,68946,Pakistan,8012 John Forge Apt. 090,Cup case piece true way none student. Daughter teacher almost man system.,Rejected,Medium,Yes,9,9/9/2022 19:01,7/18/2022 2:08
a62176c8-3df2-4b09-838e-513f073f7b16,Martinez Inc,Customer - Channel,-6040,044.911.9290,http://george.com/,Retail,8779,8513,624194,47,Public,AMZN,Hot,aa1a54fd-be7d-4a0d-b7b7-a09d8264e092,2/25/2023 23:52,1437,47660 Clements Cliff Apt. 718,North Wendyberg,SC,46985,Lithuania,1383 Rowland Mountain Apt. 770,Agree his current student. Pretty shoulder next reduce approach ok.,Pending,High,No,10,11/22/2022 7:47,9/13/2022 5:08
5e70a5e2-2f00-4717-8fab-c89761ca59be,Porter Inc,Customer - Channel,20785648,216-356-7010x79644,http://www.bush-diaz.org/,Finance,8697,1725,437420,68,Private,GOOG,Hot,3e334de7-38e7-41a8-98da-ee657cc05944,6/19/2022 0:20,2594,17572 Lester Keys,Singletonberg,TX,43307,Nepal,38266 Irwin Island,Practice get police boy term color. Pick what charge project stage rather.,Pending,Medium,No,7,7/6/2022 5:19,4/6/2022 14:51
0596dcf8-348c-4d4a-ab59-06c7ca25aad8,"Ramirez, Stewart and Gonzalez",Customer - Channel,7535385511,001-679-635-0216x1642,https://www.dawson-lee.com/,Healthcare,7948,4922,395490,96,Subsidiary,FB,Hot,4db88f33-6f59-47b9-82b0-6ab64e8db30f,7/2/2022 5:10,3491,8047 Gonzalez Streets Suite 145,Nicholaston,NH,76574,Palestinian Territory,584 Medina Circles Suite 134,Resource help force dog unit onto. Spend under likely imagine size.,Approved,High,Yes,9,1/26/2023 15:19,6/1/2022 16:09
77dd3483-e60c-4103-87f3-8f1803b449c1,Poole-Vasquez,Customer - Direct,(674)783-8817,464-346-4434,https://www.jones-davis.info/,Technology,2641,3780,774005,86,Subsidiary,GOOG,Hot,88573cab-aa6b-4d30-8ebe-a247408d9143,3/17/2023 0:29,4681,376 Mason Branch Suite 603,East Philip,RI,30959,Nepal,212 Wiley Parks Apt. 928,Build wind least data against. Pattern important improve several interest.,Approved,High,No,8,9/27/2022 21:11,7/11/2022 20:32
edd42dcd-e822-4f31-ad19-56f6418e416d,Peterson-Hart,Customer - Direct,836-254-4966x000,220.814.6997,https://clark.net/,Manufacturing,8915,6536,197363,16,Public,MSFT,Cold,93e61e52-3e02-4fae-8aaa-804cd52ab2d1,8/17/2022 17:12,5318,40386 Philip Estates Apt. 974,West Mary,KY,10692,Austria,012 Richardson Villages Apt. 885,Receive business our character. Financial parent enough painting street. Certainly affect figure such. Employee around among decide grow change nothing.,Rejected,Low,No,5,4/29/2022 9:01,8/2/2022 0:00
ab3f0655-1d5f-4bab-8673-4f954f45447c,"Burgess, Reed and Mitchell",Customer - Direct,(873)070-7480x4139,(683)530-9838x3554,https://www.montgomery.org/,Manufacturing,6568,1603,170119,27,Public,AMZN,Cold,79f9cace-256f-41b1-9d19-f9eb74f61e9b,2/17/2023 2:17,3368,1983 Wade Green,South Jacobmouth,MN,80356,Estonia,992 Sheri Glens,Hold thus entire property. According top weight early. Interesting energy whose look how century street. Whole building direction.,Rejected,Low,No,9,6/15/2022 1:31,9/15/2022 23:25
022199f5-f698-4cd5-8590-d67a071a1db3,Hanson Group,Prospect,(079)781-5025,-9349,http://jimenez.com/,Finance,4667,8073,474872,29,Public,GOOG,Cold,a2a4a07b-05fd-4a82-acce-b3889a4c93dc,6/23/2022 23:00,6678,125 Justin Road Apt. 005,Port Jasonton,TN,34191,Chad,777 Dennis Falls Suite 441,Six prove war some focus. Force strategy position act list away company. Best lead magazine have marriage civil.,Rejected,Low,No,3,6/22/2022 1:03,4/7/2022 19:16
8167296e-9852-40f5-8b7c-186c36208fe4,Dominguez Inc,Prospect,001-080-759-8376x2729,-6136,http://rhodes.net/,Manufacturing,5191,5861,101955,44,Partnership,GOOG,Cold,e5d54a34-2ddd-4a92-9a4f-91e4d0bb7016,3/20/2022 11:07,6765,08454 Reed Extensions Apt. 173,Kanetown,NC,77651,Niue,59877 Scott Heights Apt. 227,Strategy book guy month listen minute. Unit response number market kind. Task energy picture six tree same according. Wear three customer dark.,Pending,High,No,2,9/7/2022 20:14,3/5/2023 6:16
0a69e78e-3871-43c3-a34e-fec53079d234,"Gomez, Moore and Cruz",Customer - Channel,+1-881-054-6971x40512,001-545-532-4177x988,http://www.tran.biz/,Healthcare,5579,5924,511684,72,Public,AAPL,Hot,8accdf9a-cc53-4887-8a6a-aa49199fcb81,4/23/2022 11:26,8080,02880 Tracy Gateway,Gonzalezton,WY,12744,Reunion,4415 Kimberly Isle,Be economy share.,Rejected,High,Yes,9,10/2/2022 11:33,2/2/2023 17:30
bea5a53d-e7c9-4f10-875d-82d38ca4eaf6,Tucker Inc,Customer - Direct,(946)754-6823x4367,001-214-353-9226x336,http://harris.net/,Finance,5059,9166,270940,19,Public,AAPL,Cold,d309e0c5-d254-430f-8d13-99a48036b3ee,4/18/2022 4:03,1632,94435 Melinda Pines Apt. 260,East Briannaport,WI,36777,Romania,7828 Nelson Brook Suite 542,Focus off job senior pass affect him name.,Pending,Low,Yes,4,6/23/2022 4:10,10/15/2022 1:33
363d41ca-c9dd-4e5d-bf96-d298ec2dde1d,Miller-Sullivan,Prospect,365.162.7294x133,(684)298-9655x17771,http://www.james.com/,Technology,7873,7674,251504,20,Public,GOOG,Hot,3b92f285-8bbb-4c96-accd-989dbf64639a,2/7/2023 0:04,2747,583 Thomas Forks,Karenberg,MI,5435,French Southern Territories,0428 Frank Canyon Suite 228,Argue commercial under buy. Be dog song financial claim will industry. Author fund better investment.,Rejected,Low,No,5,9/11/2022 1:36,10/16/2022 20:04
63d59cbc-ca9d-44c8-898b-ed097f8cd246,"Bailey, Montgomery and Carpenter",Customer - Channel,-10082,892.979.6419x300,https://www.mcconnell.com/,Finance,6335,6480,357305,55,Subsidiary,AAPL,Hot,b8223767-fc56-46b9-a75f-a29f3d7a0918,9/10/2022 17:59,5012,693 Boyd Via,Clarkstad,WY,33884,Greece,08883 Miles Shore,Under field artist economic. Avoid clearly tax somebody new stop. Continue keep try nearly mind pass.,Pending,Medium,No,9,10/28/2022 12:57,12/27/2022 18:20
f2b3c3d2-c93b-4d44-b6cc-273e42bab10f,"Johnson, Parker and Smith",Customer - Channel,916-170-3189,069.179.0536x822,https://baker.com/,Technology,6259,8831,793436,15,Public,AAPL,Warm,545c9a0d-3723-4882-ad13-743ecde6f929,2/23/2023 22:47,6748,5238 Jessica Hollow,Landryshire,AZ,18287,Lithuania,74472 Daniel Well,Response new clearly course measure practice. Face require cup continue rock wife law. Girl true buy floor.,Pending,Medium,Yes,10,1/19/2023 11:17,2/18/2023 11:28
0c7a7b1b-701e-4afb-81fa-931358b41ebc,Gonzalez Inc,Prospect,(548)175-7897x0692,003.797.2756x148,https://johnson.net/,Healthcare,8003,7597,673029,18,Subsidiary,AAPL,Hot,9ee417a2-0df0-41b6-998c-f8f257ef93f4,9/19/2022 23:15,3405,92591 Lauren Land Suite 870,Hoffmanton,PR,29470,Cameroon,822 Clark Gardens Apt. 048,Little mind no mean. About lose skin benefit produce public their dinner. World those shake discover.,Approved,Low,Yes,9,11/23/2022 16:22,8/17/2022 5:39
4c135539-07e8-4528-a9d5-3ab6cd009349,Henderson-Espinoza,Customer - Channel,690.458.4100x044,+1-166-002-2143x0170,https://www.gonzales.com/,Retail,7304,4274,897212,64,Private,FB,Cold,eead95b4-8914-4d08-8936-4e91b75d365a,3/29/2022 0:13,3736,89976 Gabriella Road Apt. 100,East Thomas,MO,16255,Azerbaijan,757 Melendez Springs,Discover east focus receive per spring bit. Memory threat other include.,Rejected,High,Yes,8,9/25/2022 19:17,8/6/2022 9:33
3bb6d6d6-08fa-41f4-a8f2-a342ac8943b2,Thompson-Brown,Customer - Direct,694.372.3974,564-200-7060x223,http://www.riggs-garner.net/,Retail,5940,5502,253664,57,Subsidiary,GOOG,Cold,cf304d2b-fe2d-4540-a9d5-9bb8f8df9f38,5/17/2022 12:29,3570,15123 Rosales Route,Port Shelby,AK,80593,Vanuatu,99844 Denise Camp Apt. 180,South Republican expect already pass laugh station. Audience argue their understand fine painting wait. Newspaper author deep claim foreign dream customer.,Pending,Medium,No,6,5/3/2022 15:23,2/18/2023 1:26
03efd15b-ba41-4386-9594-c26624495bfb,Washington-Myers,Customer - Direct,646-973-0571,+1-471-565-3067x14798,http://www.moyer.net/,Manufacturing,3648,2235,356691,19,Partnership,GOOG,Cold,11e92422-2d9c-4009-9b2d-3f60293be0bd,1/27/2023 20:46,2599,57055 Misty Light,East Melissa,ND,39225,Micronesia,745 Dawn Avenue Suite 674,Six institution economic. Poor should where. Especially while system lot describe affect professional attention.,Rejected,Low,Yes,9,8/15/2022 4:46,3/10/2023 9:57
def5a509-a164-4238-8ed6-eb9d14cdead5,"Smith, Miller and Perkins",Prospect,001-639-745-2476,+1-043-033-7754x23033,https://graham-clark.biz/,Finance,9323,2420,709658,57,Partnership,AMZN,Cold,66b7ff32-3a23-4afa-9c2e-91fafce4e8c2,1/19/2023 13:36,9228,73752 Vanessa Summit Apt. 625,North Cheryl,MN,22231,Micronesia,49295 Lewis Plaza Apt. 577,Career time across partner religious seek just. Forward stop figure ever edge. Hear daughter sit democratic song. Girl order civil window follow guy house.,Approved,Low,Yes,5,9/13/2022 3:57,12/8/2022 5:14
bfa9d9f7-daac-45f9-ac20-3e0b80e56223,Harris PLC,Prospect,4155904642,928.214.1510x47373,http://shelton-berger.info/,Retail,5513,3944,905242,86,Subsidiary,MSFT,Hot,d0387ee4-2175-4237-8faa-6d54e1e5327e,12/1/2022 3:31,3969,728 Barbara Trace,Smithberg,HI,61389,Brunei Darussalam,464 Smith Point,Case leg always compare when might successful.,Pending,Medium,No,8,7/7/2022 7:43,4/1/2022 5:44
fe537b56-1a8c-418d-b507-dbc8ee111b0a,Pena-Shannon,Customer - Direct,176-424-7156x5598,539-938-4713,http://www.forbes-burton.com/,Healthcare,9504,5519,638117,44,Private,AMZN,Warm,bd22e838-2013-4147-a438-f05505ed6c10,6/11/2022 22:13,5117,1910 Myers Parks Apt. 465,West Richard,WY,31641,India,169 Daryl Inlet,Company win board behind bring later crime. Congress job sense Democrat.,Rejected,Medium,Yes,10,10/15/2022 11:33,4/23/2022 8:56
3396cc65-8d07-438b-9f0a-deed71e0751a,Day Group,Customer - Channel,725-298-0879,983.971.6038x578,http://www.owens-martin.com/,Healthcare,2229,8607,196697,37,Private,GOOG,Cold,38923aa7-ef7e-4a69-abdb-6cf34bbae9a8,7/5/2022 15:02,7134,869 Collin View Apt. 881,Wilsonhaven,MO,15640,Equatorial Guinea,4850 Keller Curve Apt. 983,Agent out happen represent serious other seek form. Chance short director deep hotel.,Rejected,High,No,8,7/5/2022 6:51,8/26/2022 1:39
829b2599-1d97-47c0-a993-e1a38c5dfc48,Vega-Howard,Customer - Direct,364-142-2265x41803,941.710.2132,https://www.schmitt.com/,Manufacturing,4774,2281,432040,34,Private,AMZN,Cold,742e17e3-8847-4ef8-83ae-59590e508359,4/14/2022 9:32,8003,4945 Melanie Forges,Tarastad,AK,89076,Zimbabwe,0989 Jones Walks Apt. 840,However oil pass Democrat Mrs your. Impact attorney Mr bad whose per character.,Rejected,Low,No,2,12/10/2022 15:54,9/3/2022 19:30
0961bbbf-0fc4-4dee-b62d-ca95ae4ab3c6,"Phillips, Chan and Miller",Customer - Channel,902.133.7781,6716263690,http://little-lowery.com/,Finance,7616,3861,879007,73,Partnership,FB,Warm,3c08b13a-b078-4dda-aa93-013c1a5e89d1,2/23/2023 17:53,2792,26677 Reynolds Locks Apt. 208,Gonzalezburgh,GU,97937,Italy,06779 Moss Rest Suite 733,Nature raise full past these professor. Rate herself despite manager true moment. Over improve smile medical effect news throughout.,Approved,Low,No,4,11/9/2022 18:44,5/29/2022 15:33
d8dfc051-3774-4cc4-8ddf-35fe45fe5e8e,"Rogers, Jacobs and Ramsey",Customer - Direct,(160)054-4736x902,(141)016-6687,http://www.wright-flores.com/,Manufacturing,7115,2323,578389,62,Partnership,AMZN,Warm,73fd1f84-eaaa-49fc-a049-c94475f65ef9,3/13/2023 2:36,7333,76004 Christopher Squares Apt. 524,West Laura,PR,45013,Honduras,3745 Susan Hill,Scientist once food stop cover. Will dog raise degree cup us black land. Which media up director forward television partner.,Pending,Medium,Yes,7,5/20/2022 16:19,5/23/2022 0:51
7919c64f-af7b-4024-8bb6-1fb4cefda7a3,"Perez, Smith and White",Customer - Direct,001-770-304-5430x8583,-5588,https://craig.com/,Finance,3677,7697,721444,30,Subsidiary,AAPL,Cold,1f6d3029-453c-4cea-a1ae-3d6276b853d6,8/1/2022 3:09,4770,2864 Andre Gardens,Bakerside,KS,69989,Belgium,967 Wendy Crossing,Pressure determine eye with quite. Candidate against service.,Rejected,High,No,3,11/3/2022 13:01,11/20/2022 20:39
dfc6d829-bf7e-4f78-a7aa-8c6f811b3318,Conway LLC,Customer - Channel,001-844-971-9319x139,327.912.5376x3527,https://www.richards.com/,Finance,6247,4143,380666,23,Public,MSFT,Warm,e278d149-10c8-431c-a9a3-fe9f9cdc1194,2/24/2023 22:05,2014,328 Christopher Shoal,Lake Monica,WV,39755,French Polynesia,1580 Ashley Lights Suite 825,Institution meet strong pull fill commercial one suffer.,Approved,Medium,Yes,2,7/5/2022 9:55,2/22/2023 6:44
893192a6-6f91-4ebf-9020-01a03fdb0cf3,Wood and Sons,Customer - Direct,658-893-1936,3228189223,https://elliott.com/,Retail,1494,3056,145300,88,Partnership,MSFT,Hot,2dc380e5-c289-44a0-85bf-ab035b6584d7,5/24/2022 6:31,5976,97839 Cynthia Stravenue Suite 314,Lake Briannaport,DC,69376,Albania,522 Daniels Estate,Then save begin service make. Black history relationship carry strong notice and believe.,Pending,Medium,No,6,12/14/2022 21:47,9/22/2022 11:54
9147c260-78f2-490a-8502-67cd2da813ed,Jones-Rodriguez,Customer - Direct,991.014.1450,562-264-8689x811,http://berry.com/,Manufacturing,8596,5296,719437,75,Private,AAPL,Warm,6fa820f2-bd1f-4d94-828d-723d4d8018de,3/1/2023 2:29,2196,4104 Kenneth River Apt. 858,Port Brittneyburgh,NV,61207,Saint Pierre and Miquelon,76752 Whitehead Courts,Apply worry side trade drive. Seat member hold benefit number community try. Same wife at open body think.,Pending,Low,No,9,5/26/2022 8:56,8/4/2022 6:47
d8a1cc9f-507a-445f-9aa8-78375f362e03,Leon Inc,Customer - Direct,366-804-3419,001-280-078-3894,https://jones.org/,Retail,1817,5208,998340,31,Partnership,FB,Hot,f4b29098-814e-48a7-862a-53ecfaac9eaa,1/1/2023 18:49,5488,2905 Marshall Isle Suite 645,Nelsonburgh,DC,41220,Isle of Man,598 Shane Trafficway Suite 493,Difficult kind son defense nor yes government. Now candidate box with house employee miss.,Pending,High,No,7,10/7/2022 0:17,9/6/2022 14:59
c98ba308-2fba-4d88-aae8-a29b4f0e6a1c,Contreras-Mayo,Customer - Direct,+1-673-684-9587x59743,001-259-941-7981x069,https://www.hodge.biz/,Technology,6010,4544,228362,98,Subsidiary,FB,Cold,60b86364-ca0e-40f3-a6c2-2dcbb4b73ae2,11/6/2022 19:12,7963,85488 Stuart Meadows,Shariview,FL,4096,Botswana,659 Elizabeth Green Suite 585,Their author knowledge prove possible cell. Hour remain spend force low case. World per role market.,Rejected,High,Yes,8,8/11/2022 13:54,8/6/2022 15:54
1bdabffa-8ea4-47ca-89ff-7f86f3d92812,"Rojas, Craig and Hunter",Customer - Direct,549-951-8294x6791,465-076-2975x8398,https://garcia-velez.com/,Healthcare,5696,3542,916081,14,Private,AAPL,Hot,3de35e5f-ff18-4f37-aeb7-3c0fae44ba51,12/5/2022 6:09,3347,84191 Jessica Ways,Montesburgh,GU,89975,Kenya,2188 Garcia Square,Arrive majority me cup soon life on. Personal report church skill.,Rejected,Medium,Yes,4,5/10/2022 5:23,11/27/2022 11:07
c93fce25-a6c3-4454-953a-522999c6491b,"Bauer, Cruz and Gallagher",Customer - Direct,551.880.6567,+1-711-668-6086x7040,https://nguyen.com/,Retail,2610,3095,261128,35,Partnership,AAPL,Hot,b473fc73-999e-4c92-9eda-0294140cdecd,12/6/2022 13:44,7010,981 Angela Skyway,New Debbie,AK,11421,Reunion,65803 Evelyn Centers Suite 368,Better off money recent. Cold yourself board. Same feeling campaign others necessary building.,Approved,Low,Yes,9,12/10/2022 6:05,3/14/2023 18:43
aeb01d22-1ca2-4cb0-b6e2-322e6b0dd290,"Morris, Hinton and Carter",Prospect,+1-764-164-7858x0953,489.872.2969x4323,https://www.brown.com/,Healthcare,6139,4495,834002,21,Private,AMZN,Hot,4dd7a293-9054-4139-8e07-6dd8e9033fa2,3/17/2023 8:38,2429,0203 Thompson Landing,Port Courtney,PR,93331,Lao People's Democratic Republic,40940 Brian Extension,Machine matter I lose star. Energy everyone bar will firm girl.,Rejected,Low,No,5,9/3/2022 13:32,4/19/2022 10:54
cb5ed3a1-683f-4854-adb5-2ae15418c964,Thomas-Oconnor,Customer - Channel,+1-207-299-2221x302,001-197-467-2360x3161,https://www.hall.com/,Healthcare,6212,1240,259580,46,Partnership,FB,Warm,b0134dce-a997-4536-97c6-216db5c46827,1/10/2023 21:56,8319,580 David Extension Suite 213,Loristad,AL,13236,Micronesia,30084 Wilson Fall,Certainly rich especially ever. Source music certain clearly. Begin accept space himself garden. Light support board man exist detail field.,Approved,Medium,Yes,8,1/12/2023 9:42,6/29/2022 16:08
25b988d6-e3ea-4bf9-ab5e-463f344f8f05,"Jacobs, Owens and Chavez",Prospect,001-699-483-5235x53735,+1-458-022-9926x1772,http://www.simpson-day.com/,Finance,7471,9855,588072,88,Private,MSFT,Hot,dcb4497f-f877-4f39-9dcf-428b7075c443,9/25/2022 12:34,7778,43759 Colleen Springs,South Christinamouth,ME,70752,Mozambique,0289 Eric Oval Apt. 472,Manage benefit despite son look teacher hospital wear. Whole across almost lay.,Pending,Medium,Yes,1,1/1/2023 10:31,1/16/2023 20:46
a97108ba-fdbd-40fa-9330-6bf7b5780782,"Robinson, Carr and Henry",Prospect,739-088-8275x5880,773.604.2057x89516,http://cook.com/,Healthcare,3575,6044,161701,42,Partnership,AMZN,Cold,747a6c65-716d-49eb-b7d6-7fdd838e752b,7/18/2022 11:13,5275,743 Eric Squares,Robertsmouth,VA,93258,Gibraltar,77863 Rubio Harbor,Have pressure her throughout Mrs at anyone compare. Final move sea.,Approved,High,Yes,9,9/21/2022 7:57,10/15/2022 4:35
f2a5aa09-67a0-4aa3-8796-2f9113301120,"Garcia, Gonzalez and Williams",Customer - Direct,633.266.7436,+1-656-451-0367x4088,https://www.burke.net/,Healthcare,6374,7622,505866,94,Partnership,FB,Warm,77aa00d2-6110-475b-a08a-7a0217e97d08,10/1/2022 18:17,7543,14880 Heather Mission,South Kristyborough,AK,62743,Saint Barthelemy,225 Derrick Bridge,Message pretty resource itself painting majority. Parent do activity best test glass other.,Pending,Medium,Yes,3,4/3/2022 8:53,10/2/2022 1:31
ceaaadcf-3aaa-4625-8cfc-4598cd7486d4,Davidson-Stark,Prospect,001-848-478-0728x348,642.005.1573x01973,http://www.brewer-grimes.org/,Finance,9381,7568,148356,58,Subsidiary,GOOG,Hot,d0a5ddba-35b2-4287-a960-de29624327bd,10/7/2022 21:27,3872,21311 Carter Run,Nicoleborough,AK,47483,Barbados,4060 Stein Springs Suite 605,Discover improve president hit about. Get she firm box.,Pending,Medium,No,3,11/17/2022 19:20,4/24/2022 12:58
df456d88-9384-4e00-85f7-9da16179d813,Travis Group,Customer - Channel,001-138-912-9037,+1-893-132-6492x835,https://www.sullivan-hernandez.com/,Healthcare,4813,8632,179978,32,Subsidiary,FB,Warm,d7b4d243-cd3f-41ac-9dd5-a055ca02ff52,11/15/2022 7:29,3394,54791 Craig Shores Suite 150,Cooperbury,PW,78138,Bhutan,19987 West Vista Suite 975,Wife tonight bit field of. Local rock suffer yourself media fast see.,Rejected,High,Yes,2,7/24/2022 20:34,10/8/2022 7:33
f55a9d0b-75fd-4f64-8894-1461de1af80f,Leach-Nunez,Prospect,001-924-563-4215x71058,9501205236,http://rivera.com/,Retail,5082,5858,121734,65,Private,GOOG,Cold,9e29b663-a85a-472f-89cf-fc787064cedc,12/17/2022 23:56,5493,3407 Dennis Turnpike,Lovehaven,WV,29448,Canada,7948 Thompson Mission,Early range old though foot test kid small. Make paper itself relate item general.,Approved,High,No,10,5/7/2022 22:14,1/30/2023 17:19
14103068-c0de-46e8-aebc-7c3afe0bc9f6,Paul Group,Customer - Direct,541-769-7551,816.801.9675,https://www.mitchell.com/,Finance,2325,5908,700476,76,Public,FB,Cold,4c576819-c933-4fad-a8c1-0a08735c1e60,11/10/2022 0:14,9090,3921 Brandon Pike Suite 671,New Adammouth,AR,71398,Ecuador,08660 Owens Curve Apt. 972,Room weight back raise possible quickly.,Rejected,High,No,8,6/23/2022 6:59,5/27/2022 12:09
84de4e93-fb2b-4aa5-ae0e-765674b3d4e2,"Callahan, Mason and Gomez",Customer - Direct,793.842.7718x277,(474)308-3436x48680,http://harvey-hill.info/,Retail,1533,5841,843213,59,Partnership,AAPL,Hot,d27954fd-ca23-406f-951d-57208f37a428,9/7/2022 11:01,8025,91840 Donald Ridges Apt. 036,Lake Lorraine,MI,76159,South Georgia and the South Sandwich Islands,583 Mercer Fall,Off card security meet crime recent test. Detail management different fire message write. Six care president box edge by.,Pending,Medium,Yes,8,10/29/2022 6:18,2/21/2023 10:19
7d8b36c2-2c9d-432a-a6a8-d297bb5dac6f,Thomas PLC,Customer - Direct,(957)118-3461,553-026-4148x41086,https://www.tran-smith.com/,Retail,1732,8363,883758,54,Private,MSFT,Hot,69b35f30-e6ce-4757-8360-d9c4cba42ff2,8/30/2022 12:33,6756,6215 Combs Underpass,Lake Linda,UT,67558,Liberia,0982 Lopez Path Suite 830,Customer onto admit station difference about note. Put thank wrong leg onto piece summer.,Rejected,Low,Yes,8,11/25/2022 14:23,8/26/2022 15:18
a075e780-9a59-47c5-bfd4-e13708579da6,Campbell-Jarvis,Customer - Direct,(219)046-6772,+1-433-317-3526x7294,http://www.ramsey.com/,Finance,2473,8995,795296,81,Public,AAPL,Hot,fd9a596d-c0fe-415e-b15d-e6d4d3797fde,12/27/2022 16:04,3865,561 Anthony Prairie,Port Christopher,HI,40892,Syrian Arab Republic,25603 Adam Field,Network represent give daughter cut power class.,Pending,Medium,Yes,7,1/13/2023 6:00,8/8/2022 18:39
1b2d16b1-1f21-421f-a1cd-fbc9727e38c9,Santiago Group,Prospect,7919202748,(420)258-1785x46250,https://www.tran.biz/,Manufacturing,9423,1863,893707,92,Public,AMZN,Cold,cf6bb015-7032-4253-91a1-7e525e62dc29,1/15/2023 18:04,8911,40873 Rodriguez Flat Suite 624,Vegaborough,MD,41714,Kenya,0693 Matthew Mountain,Always often seven people they alone yourself. Lose create dream fill.,Pending,Low,No,9,7/7/2022 21:17,7/16/2022 12:48
4175c344-786f-42b0-aecf-dc09427da7e4,Johnson-Jennings,Customer - Channel,(352)761-9049,433.321.4279x22888,http://jimenez-miller.com/,Technology,9277,4052,452340,68,Subsidiary,GOOG,Cold,e3bd555d-9f58-42ab-b122-5b4198538ff6,12/28/2022 11:22,9569,275 Ann Island,Angiefort,ME,67180,Luxembourg,35941 Charlotte Lights,Field result eye your ready court occur. Service herself write I half member feel. Attorney there network stuff individual.,Approved,High,Yes,7,2/24/2023 3:55,7/27/2022 5:13
189a6014-c806-4bbb-96a9-a816acb5d24a,Hunter-Hamilton,Customer - Channel,(307)537-4767x446,845-941-5423,http://garrett.com/,Technology,9493,1223,507459,82,Public,AAPL,Warm,db855eae-137f-438d-87f4-434df6edd696,8/17/2022 7:53,6664,802 Tiffany Junction Apt. 075,South Kevintown,LA,75822,Israel,36735 Jennifer Shore,Positive arm clear mother yet system. Say work piece suggest. Paper likely even need know you. Spend score gas hot.,Rejected,Low,Yes,9,10/9/2022 2:23,3/18/2022 7:19
717d7faf-694d-468a-8938-f14299159b5b,Mcmahon Inc,Prospect,307-621-5610,+1-834-463-5928x717,http://www.trujillo.com/,Technology,5218,9196,402794,55,Private,GOOG,Warm,0cc49280-d5b2-444c-bb79-87b607416714,6/9/2022 19:16,5884,81756 Danielle Flat Suite 219,North Dennisbury,TN,38036,Tanzania,22116 Michael Junction Apt. 862,Alone health allow cell certain able pattern.,Rejected,Low,No,8,4/28/2022 4:47,8/24/2022 9:18
